Time,R0,HospitalLag,Dead,Susceptible,Hospital,RecoveredMild,RecoveredSevere,RecoveredTotal,Infected,Exposed,Sum,Run
2020-05-23 00:36:00.000001,2.1720000000000006,8,0.41643072893564537,277895.3296091,0.9885079219646448,48.17120061582953,1.4099581088261097,49.58115872465564,21.459839568666936,17.21740611602084,278000.0000000013,2
2020-05-24 00:36:00.000001,2.2,8,0.4277415093898688,277890.52353490546,1.0254502561098462,49.52496483495506,1.4460485791840045,50.971013414139065,22.813589891706773,18.45699309481444,278000.00000000134,2
2020-05-25 00:36:00.000001,2.153333333333334,8,0.4395641154994626,277885.35030301096,1.065422110968409,50.94959362847894,1.483433135296305,52.433026763775246,24.285263511149456,19.804632912940313,278000.00000000163,2
2020-05-26 00:36:00.000001,2.1066666666666674,8,0.45194119124818954,277879.95804410754,1.1086821665589885,52.451080277113626,1.522217508104414,53.97329778521804,25.868579090829634,21.106740106357062,278000.0000000018,2
2020-05-27 00:36:00.000001,2.0600000000000005,8,0.4649184071629232,277874.3394913401,1.1554800469092532,54.03581107312145,1.5625164433825087,55.598327516503964,27.545798656020903,22.378081516307887,278000.0000000019,2
2020-05-28 00:36:00.000001,2.0133333333333336,8,0.47854358839946914,277868.4920413507,1.2060463878800487,55.710394168683926,1.6044538810363476,57.31484804972027,29.302978090804856,23.626536122990757,278000.00000000175,2
2020-05-29 00:36:00.000001,1.9666666666666668,8,0.49286599450165874,277862.4168541488,1.2605892713149407,57.48152437249432,1.64816271591818,59.1296870884125,31.128506670698172,24.855153917802035,278000.00000000186,2
2020-05-30 00:36:00.000001,1.9200000000000008,8,0.5079357363552314,277856.1182618853,1.319291592758284,59.35587919954514,1.6937842690803107,61.049663468625454,33.012110368761576,26.063563487417085,278000.00000000204,2
2020-05-31 00:36:00.000001,1.873333333333334,8,0.5238032794786583,277849.60337849386,1.382309004348318,61.340035154565406,1.7414675580620749,63.08150271262748,34.94417301338953,27.24894366735557,278000.000000002,2
2020-06-01 00:36:00.000001,1.826666666666667,8,0.5405189993319799,277842.8818373376,1.449768202249963,63.440396836121536,1.7913684236450624,65.2317652597666,36.915276967901406,28.40670391066009,278000.000000002,2
2020-06-02 00:36:00.000001,1.7800000000000002,8,0.5581327657085886,277835.96560750034,1.5217654156303468,65.6631339216027,1.8436485498199469,67.50678247142264,38.91589701064429,29.5309706306407,278000.00000000186,2
2020-06-03 00:36:00.000001,1.7333333333333343,8,0.5766935411717694,277828.8688551419,1.5983650144017283,68.01412279860128,1.8984744001490697,69.91259719875035,40.936202640597365,30.614944943906824,278000.0000000017,2
2020-06-04 00:36:00.000001,1.6866666666666674,8,0.5962489840312386,277821.6078269674,1.6795981943827754,70.49889079196329,1.956016085017974,72.45490687698127,42.96593854087225,31.651175795585427,278000.00000000163,2
2020-06-05 00:36:00.000001,1.6400000000000006,8,0.6168450502820518,277814.2007401068,1.7654617270110302,73.1225617643177,2.0164461689065165,75.1390079332242,44.99436269365218,32.6317779542456,278000.00000000163,2
2020-06-06 00:36:00.000001,1.5933333333333337,8,0.6385255917591666,277806.66766768496,1.8559167802454464,75.88980245345218,2.079938423725652,77.96974087717783,47.01022819326192,33.548614527649995,278000.0000000016,2
2020-06-07 00:36:00.000001,1.5466666666666669,8,0.6613319498389443,277799.0304128493,1.9508878305163175,78.80476932823517,2.146666532740726,80.95143586097589,49.00179918343407,34.39345694243037,278000.0000000018,2
2020-06-08 00:36:00.000001,1.5000000000000009,8,0.6853025455743127,277791.3123665258,2.050261694327148,81.87105604694574,2.2168027491414546,84.08785879608719,50.9568942474467,35.15813072930611,278000.0000000018,2
2020-06-09 00:36:00.000001,1.453333333333334,8,0.7104724683367969,277783.53834602254,2.1538867136130597,85.09164182216236,2.290516513579839,87.3821583357422,52.86295247676097,35.83465227744735,278000.0000000018,2
2020-06-10 00:36:00.000001,1.4066666666666672,8,0.7368730659580645,277775.7344130062,2.261572132034171,88.46884115771748,2.367973035739663,90.83681419345713,54.70711865466206,36.415359510306594,278000.0000000019,2
2020-06-11 00:36:00.000001,1.3600000000000003,8,0.7645315400822005,277767.9276705062,2.373087700579554,92.0042555408884,2.4493318460539415,94.45358738694235,56.47634473404357,36.89303788544398,278000.0000000019,2
2020-06-12 00:36:00.000001,1.3133333333333335,8,0.7934705510002332,277760.1460395271,2.488163550544356,95.69872775695362,2.5347453249250886,98.2334730818787,58.15750521233212,37.26104202877493,278000.00000000186,2
2020-06-13 00:36:00.000001,1.2666666666666675,8,0.8237078366665136,277752.41801663616,2.6064903703662767,99.55229955000112,2.624357218133714,102.17665676813483,59.737524215084655,37.513412543518015,278000.00000000204,2
2020-06-14 00:36:00.000001,1.2200000000000006,8,0.8552558509078799,277744.77241458214,2.7277199201365807,103.56417338753606,2.718301148473726,106.28247453600979,61.20351216546701,37.644986995753854,278000.00000000204,2
2020-06-15 00:36:00.000002,1.1733333333333338,8,0.8881214260394101,277737.23808861,2.851465913956968,107.7326790995899,2.8166991349660506,110.54937823455595,62.542909891198626,37.65150371224498,278000.0000000022,2
2020-06-16 00:36:00.000002,1.126666666666667,8,0.9223054651986607,277729.84365165804,2.977305295791626,112.05524615726652,2.919660132232817,114.97490628949934,63.74363794099655,37.52969679264741,278000.00000000215,2
2020-06-17 00:36:00.000002,1.08,8,0.9578026697050067,277722.617182098,3.10477992914695,116.52838233197822,3.027278603717315,119.55566093569556,64.79424877679587,37.277380611482535,278000.000000002,2
2020-06-18 00:36:00.000002,1.033333333333334,8,0.9946013066418306,277715.5859280516,3.2333987148802796,121.14765943572573,3.1396331433762428,124.28729257910197,65.68407939708958,36.89352204795621,278000.00000000186,2
2020-06-19 00:36:00.000002,0.9866666666666672,8,1.0326830216467155,277708.77601263777,3.3626401447801215,125.9077067852496,3.25678516121835,129.16449194646796,66.40340184693557,36.37829872209915,278000.00000000175,2
2020-06-20 00:36:00.000002,0.9400000000000004,8,1.072022701578646,277702.21214472107,3.4919552913686083,130.80221295935812,3.378777648589317,134.18099060794742,66.94356899437848,35.73314162522696,278000.00000000146,2
2020-06-21 00:36:00.000002,0.8933333333333335,8,1.1125883913127903,277695.91733987373,3.6207712267602132,135.82393632999353,3.5056340393827474,139.32957036937626,67.29715291142944,34.9607607045985,278000.0000000014,2
2020-06-22 00:36:00.000002,0.8466666666666676,8,1.154341268395486,277689.91265629197,3.748494855489723,140.96472474461825,3.6373571833707543,144.602081927989,67.45807319835488,34.06515219033145,278000.0000000013,2
2020-06-23 00:36:00.000002,0.8,8,1.197235678679022,277684.21695035475,3.8745171381308747,146.2155446215375,3.773928447579215,149.98947306911668,67.42171263896695,33.0515867310752,278000.0000000014,2
2020-06-24 00:36:00.000002,0.8280000000000003,8,1.2412192353542988,277678.8320407737,3.998217674803568,151.5665195923883,3.9153069610706877,155.48182655345897,67.18505931858606,31.94115160748914,278000.00000000134,2
2020-06-25 00:36:00.000002,0.8559999999999999,8,1.2862331813265975,277673.2855122945,4.118988391461173,157.00701601654774,4.06142903880244,161.06844505535017,66.7945247324474,31.178282616326676,278000.0000000013,2
2020-06-26 00:36:00.000002,0.8840000000000003,8,1.3322146262129257,277667.5890382008,4.236310110116528,162.52607358229457,4.212208254422558,166.7382818367171,66.32347421319811,30.68947760704836,278000.0000000016,2
2020-06-27 00:36:00.000002,0.9119999999999999,8,1.3790998361849114,277661.7496646031,4.3497757049799715,168.11301051498546,4.367536995020788,172.48054751000623,65.82606750258658,30.418736052279044,278000.00000000163,2
2020-06-28 00:36:00.000002,0.9400000000000004,8,1.4268266929216293,277655.7706266903,4.459090550480402,173.7578487082383,4.527289257143691,178.28513796538198,65.34202346714724,30.323649933057137,278000.00000000175,2
2020-06-29 00:36:00.000002,0.968,8,1.4753363981841563,277649.6520054371,4.564067785524749,179.45158219460413,4.691324121437436,184.14290631604158,64.90027315136525,30.37234728390359,278000.00000000175,2
